"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"gene_type"	"gene_name"	"annotation"
"kfl00010_0170"	1.02866952248743	0.514334761243715	1.53321144217843	0.246714498719035	0.498561674012636	-7.99343197585927	"ns"	"kfl00010_0170"	"hypothetical protein"
"kfl00099_g21"	1.02848619527687	1.28461682202046	1.19892106639134	0.337494221062839	0.639412128224467	-8.35518484327956	"ns"	"kfl00099_g21"	"hypothetical protein"
"kfl00872_0050"	-1.02847986522023	4.41387998791309	-21.439095668548	0.000952209638666528	0.0215211825523455	-0.347435154797077	"repressed"	"kfl00872_0050"	"hypothetical protein"
"kfl00254_0140"	1.02831022037932	2.19922847967471	16.5721132091275	0.00173780034705462	0.0279362486477602	-1.18968043612826	"activated"	"kfl00254_0140"	"hypothetical protein"
"kfl00209_0160"	-1.02822710796578	0.682987227799484	-6.57605715011031	0.0146281082438686	0.0738452530033542	-4.19227386732986	"ns"	"kfl00209_0160"	"hypothetical protein"
"kfl00518_0070"	1.02796508340695	4.78509779283305	9.29532081818817	0.00664509618116815	0.0491629067062034	-3.08049594176097	"activated"	"kfl00518_0070"	"exportin 1"
"kfl00280_0140"	-1.02796079253153	4.41490569079657	-5.18311934064957	0.0248738710129579	0.0994839763622581	-4.93622599331129	"ns"	"kfl00280_0140"	"Cytochrome c"
"kfl00286_0140"	1.02785173449684	4.43401989672678	3.05584503144624	0.0756477890371109	0.206438561317405	-6.46869344254795	"ns"	"kfl00286_0140"	"hypothetical protein"
"kfl00418_0010"	1.02776561685021	4.93111991536657	3.86146407364926	0.0469055628199111	0.149768639179365	-5.81635277379751	"ns"	"kfl00418_0010"	"U box domain containing protein"
"kfl00113_g28"	-1.02761314945462	3.94503370757709	-4.37098756805729	0.0360446931699499	0.125830150096396	-5.45245347695548	"ns"	"kfl00113_g28"	"hypothetical protein"
"kfl00085_0340"	1.02710114562393	5.01914740900888	17.0484750774134	0.00162660115606316	0.0269903397200883	-1.09680797780036	"activated"	"kfl00085_0340"	"hypothetical protein"
"kfl00005_0420"	1.02700115073773	6.70140030495172	11.5884511968049	0.00399348023713708	0.0388837514287095	-2.36179045728592	"activated"	"kfl00005_0420"	"hypothetical protein"
"kfl00644_0050"	-1.02678281005984	3.99619931661432	-3.05033723829756	0.0759182770367572	0.207006309724891	-6.4735156903466	"ns"	"kfl00644_0050"	"hypothetical protein"
"kfl00346_0060"	-1.02659044684678	3.18237115366974	-7.08904791458019	0.0123430268838743	0.0676054871494453	-3.95338008693387	"ns"	"kfl00346_0060"	"protein with metallophosphatase domain"
"kfl00792_0050"	1.02653969861792	6.39182099844392	7.88552660407926	0.00968758036004647	0.058579855333865	-3.6121835147423	"ns"	"kfl00792_0050"	"hypothetical protein"
"kfl01284_0010"	-1.02635724393966	4.89736642356049	-9.26898372279836	0.00668860877360119	0.0493355268986105	-3.08970634561475	"repressed"	"kfl01284_0010"	"electron transfer flavoprotein subunit beta, mitochondrial"
"kfl00078_0050"	1.02624455960746	5.15343289716326	7.20878753745482	0.0118828059289779	0.0662540195137141	-3.89989398264921	"ns"	"kfl00078_0050"	"hypothetical protein"
"kfl00101_0190"	1.02619688770352	4.80703697808205	9.71062821521468	0.00600890547008813	0.0469047293805073	-2.93846726045422	"activated"	"kfl00101_0190"	"hypothetical protein"
"kfl00300_0060"	1.02607139713956	5.12342766024795	46.1174997293103	0.000158163929530639	0.0127287819876325	2.08773501224355	"activated"	"kfl00300_0060"	"Mitochondrial substrate carrier protein (carnitine/acylcarnitine?)"
"kfl00345_0170"	-1.02542586785562	5.0157313536005	-13.9917441749566	0.00257796100714266	0.0322058857033935	-1.74459548947206	"repressed"	"kfl00345_0170"	"trehalose"
"kfl00018_0545"	-1.0251142790062	2.36510472571481	-5.33738997655995	0.0233154659363352	0.0955950690157068	-4.84583205930137	"ns"	"kfl00018_0545"	"hypothetical protein"
"kfl00027_0230"	1.02434838815726	1.82214959714503	0.847050960637507	0.474493414912647	0.812276350875214	-8.70825189327261	"ns"	"kfl00027_0230"	"universal stress protein family protein"
"kfl00126_0080"	-1.02430653523657	3.62254367541991	-6.8764143884076	0.0132244401444528	0.069979873815613	-4.05043052106527	"ns"	"kfl00126_0080"	"hypothetical protein"
"kfl01305_0010"	-1.02377449492883	3.26185223230149	-6.54547873257283	0.0147826220251637	0.0741961696033674	-4.20704112752518	"ns"	"kfl01305_0010"	"mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase"
"kfl00028_0090"	1.02363449410561	6.72890040786737	7.9168261999451	0.00960037759971836	0.058412493748396	-3.59943886760201	"ns"	"kfl00028_0090"	"hypothetical protein"
"kfl00357_0110"	-1.02360885476484	3.11069657645698	-10.7761851005239	0.00472508829982618	0.04185285691803	-2.59920895462551	"repressed"	"kfl00357_0110"	"UTP--glucose-1-phosphate uridylyltransferase"
"kfl00106_0080"	-1.02354398366706	3.29496077539169	-4.83165812592141	0.0290131142740241	0.109719323227882	-5.15089296089608	"ns"	"kfl00106_0080"	"hypothetical protein"
"kfl00315_0030"	1.02321119108502	2.27582987038584	1.50705407158116	0.252689789735244	0.508319542120113	-8.02200122379733	"ns"	"kfl00315_0030"	"hypothetical protein"
"kfl00170_0020"	1.02307105973849	3.62454899163225	12.8496512127849	0.00314235133218228	0.0347386537937543	-2.02365314823367	"activated"	"kfl00170_0020"	"hypothetical protein"
"kfl00601_0070"	-1.02301562934905	4.45746474288775	-17.4893547791651	0.00153249482681578	0.0261266204938225	-1.01316101169324	"repressed"	"kfl00601_0070"	"hypothetical protein"
"kfl00331_0140"	1.02284979430662	5.42857481236023	11.7847201219546	0.0038410182557706	0.037970958057332	-2.3068628280032	"activated"	"kfl00331_0140"	"Acetohydroxyacid synthase "
"kfl00743_0070"	1.02245091840638	3.11753440814151	2.70705389481088	0.0957080039515274	0.245154279751394	-6.78451608154242	"ns"	"kfl00743_0070"	"hypothetical protein"
"kfl00178_0060"	1.0221618512979	4.48732479020292	4.5845107203268	0.0325207860252308	0.117829922543219	-5.30966221386351	"ns"	"kfl00178_0060"	"hypothetical protein"
"kfl00391_0060"	-1.02197806171242	1.44720559431518	-2.98559846526644	0.0791978321409133	0.213424332561782	-6.53058820080522	"ns"	"kfl00391_0060"	"Phosphatidylinositol 3-kinase"
"kfl00210_0150"	1.02090182668983	9.18631902134665	11.8038285036876	0.00382661873060408	0.0379134838360559	-2.3015631087844	"activated"	"kfl00210_0150"	"hypothetical protein"
"kfl00168_0060"	-1.02066822433939	1.61741024776141	-2.59594700166503	0.103579381563693	0.260644375962197	-6.88964546699005	"ns"	"kfl00168_0060"	"hypothetical protein"
"kfl00057_0330"	1.02053486889584	0.510267434447918	1.08358759537424	0.377143041150567	0.674760411273676	-8.475826562333	"ns"	"kfl00057_0330"	"hypothetical protein"
"kfl00407_0070"	1.02045918158709	4.7646274445086	8.87509577055901	0.00739050969613411	0.0517420652931832	-3.23051340942948	"ns"	"kfl00407_0070"	"hypothetical protein"
"kfl00283_0140"	-1.01981903108652	1.48269204560126	-4.99988007129903	0.0269207906020568	0.104597858316756	-5.04658214093903	"ns"	"kfl00283_0140"	"hypothetical protein"
"kfl00337_0010"	1.01938994403499	3.77284112996177	25.8220315640858	0.000616092759944946	0.0190381381842618	0.256979977431815	"activated"	"kfl00337_0010"	"ATP-binding cassette transporter, subfamily C"
"kfl01289_0020"	1.01936238118397	5.48885581663356	14.0238492153297	0.00256424888648759	0.0322058857033935	-1.73708170212086	"activated"	"kfl01289_0020"	"Rhomboid family proteins"
"kfl00141_0120"	-1.01917830541352	0.50958915270676	-14.3911442190305	0.00241449706178287	0.0316193743262385	-1.65231874899138	"repressed"	"kfl00141_0120"	"hypothetical protein"
"kfl00129_0040"	1.01910501697209	4.58873937348473	23.3427900079024	0.000780338515359444	0.0203225632583042	-0.0704255626696515	"activated"	"kfl00129_0040"	"hypothetical protein"
"kfl00603_0070"	1.01900670727411	3.18570156174365	5.53895955016902	0.0214779242642301	0.0911743949247578	-4.7310163979188	"ns"	"kfl00603_0070"	"U3 snoRNP-associated 55-kDa protein RRP9"
"kfl00281_0090"	1.01900453461606	4.15437901588267	6.71479080701193	0.0139549137511607	0.0720455236660403	-4.1260435740568	"ns"	"kfl00281_0090"	"Protein kinase superfamily protein"
"kfl00767_0010"	1.01899026863353	3.90057470765401	7.96515820904856	0.009467886774725	0.0581530215700442	-3.57985103729	"ns"	"kfl00767_0010"	"hypothetical protein"
"kfl00030_0470"	1.01842630283258	3.19275501757656	6.34039407788819	0.0158808268830636	0.0769508851482696	-4.30771531029289	"ns"	"kfl00030_0470"	"hypothetical protein"
"kfl00427_0090"	1.01835290437305	3.8459991519611	15.7690897835878	0.00195123028295889	0.0295288591328338	-1.35250463921714	"activated"	"kfl00427_0090"	"hypothetical protein"
"kfl00178_0110"	1.01825722795074	2.71613429907879	4.37507104029842	0.0359724380113489	0.125733903022798	-5.44967159710013	"ns"	"kfl00178_0110"	"hypothetical protein"
"kfl00277_g7"	1.01825376496042	6.63681894746918	9.78636204110538	0.00590227737705683	0.0465770770649533	-2.91319687771424	"activated"	"kfl00277_g7"	"hypothetical protein"
"kfl00580_0060"	-1.01806842619678	0.929353640061052	-2.37871280820143	0.121630118889024	0.290760325803378	-7.10152342519505	"ns"	"kfl00580_0060"	"hypothetical protein"
"kfl00176_0210"	-1.01783709149371	2.71867227442125	-5.03220247450246	0.026543046145665	0.103525663852594	-5.02687327134858	"ns"	"kfl00176_0210"	"hypothetical protein"
"kfl00548_0050"	-1.01773484057025	5.01782579164171	-11.4810930494945	0.0040805332433622	0.0391793295502517	-2.39222192796782	"repressed"	"kfl00548_0050"	"uroporphyrinogen decarboxylase, (UROD)"
"kfl00048_0320"	-1.01740109337037	3.14358126942418	-6.18195557935546	0.0168094652927974	0.0794303511649265	-4.38750421629456	"ns"	"kfl00048_0320"	"hypothetical protein"
"kfl00467_0060"	-1.01738113836257	3.37296557021985	-10.7592063186179	0.00474234845244724	0.0419435620238288	-2.60435546212707	"repressed"	"kfl00467_0060"	"hypothetical protein"
"kfl00031_0110"	-1.01730249206152	3.42662691205914	-62.5202717935741	7.74392932718469e-05	0.00999198045276293	2.98370427756092	"repressed"	"kfl00031_0110"	"hypothetical protein"
"kfl00167_0040"	-1.01724449390177	7.5957123169463	-59.1400198192964	8.82309335853414e-05	0.0103217142156403	2.82510616992173	"repressed"	"kfl00167_0040"	"hypothetical protein"
"kfl00223_0110"	-1.01720153319047	1.90082971111074	-3.40603296885705	0.0608249688997491	0.177705933132251	-6.17254324744101	"ns"	"kfl00223_0110"	"putative SNF2 family N-terminal domain containing protein"
"kfl00180_0060"	1.01693637878183	3.23367205192554	4.76926296614799	0.0298469386589746	0.111675734562577	-5.19034243826423	"ns"	"kfl00180_0060"	"hypothetical protein"
"kfl00128_0080"	-1.01661561424151	3.82664249617841	-3.66653131531816	0.0522637096298696	0.160787063522759	-5.96500056515713	"ns"	"kfl00128_0080"	"hypothetical protein"
"kfl00019_0330"	-1.01652805719383	5.18356462410276	-5.26359979447144	0.0240432936428838	0.0973690350587037	-4.88878919229753	"ns"	"kfl00019_0330"	"hypothetical protein"
"kfl00026_0080"	1.01620768367177	0.508103841835886	1.08358758732233	0.377143044088115	0.674760411273676	-8.47582657062519	"ns"	"kfl00026_0080"	"hypothetical protein"
"kfl00255_0060"	-1.0160086617456	3.52118049597773	-8.55278381016611	0.00804503055430216	0.0535663148027889	-3.35022080056472	"ns"	"kfl00255_0060"	"hypothetical protein"
"kfl00364_0010"	-1.01535863055514	4.32881165301173	-6.90685678893827	0.0130929120639777	0.0696376025324525	-4.0363695005849	"ns"	"kfl00364_0010"	"Cornichon family protein"
"kfl00368_0090"	-1.01519483222088	1.28780613434963	-4.83296928165859	0.0289959427381511	0.109678374522562	-5.1500684606751	"ns"	"kfl00368_0090"	"hypothetical protein"
"kfl00091_0170"	-1.01478467712259	2.07919365427188	-4.66278408420437	0.0313488305222218	0.115054400282151	-5.25864471940502	"ns"	"kfl00091_0170"	"Sonic hedgehog and related proteins"
"kfl00460_0070"	1.01466163076514	4.7004681471048	8.72310781243758	0.00768937166642797	0.0526323183343387	-3.28643991907215	"ns"	"kfl00460_0070"	"hypothetical protein"
"kfl00017_0380"	-1.01401329596875	5.03293362268153	-23.6153657233397	0.000759419360112624	0.0203225632583042	-0.0326931161681738	"repressed"	"kfl00017_0380"	"hypothetical protein"
"kfl00222_0190"	1.01396007285767	6.66619397443704	7.91789062975646	0.00959743156931786	0.058412493748396	-3.59900627785346	"ns"	"kfl00222_0190"	"E2.3.1.57, speG; diamine N-acetyltransferase"
"kfl00603_0100"	1.01365074261331	3.18325944179022	4.13145977921146	0.0406610769266666	0.136062187016637	-5.61927697660598	"ns"	"kfl00603_0100"	"hypothetical protein"
"kfl00443_0050"	1.0128932266008	3.94157762776452	13.8382819761625	0.00264496668537019	0.0326420228337264	-1.78074984453658	"activated"	"kfl00443_0050"	"hypothetical protein"
"kfl00369_0070"	1.01268292057901	2.99301308273626	6.63048101062126	0.0143586785695222	0.0729751770920159	-4.16614333309003	"ns"	"kfl00369_0070"	"transcription factor"
"kfl00233_0060"	-1.01259103877922	6.23028885349691	-12.3455729761854	0.00344833807931178	0.0361563161863557	-2.15471031385828	"repressed"	"kfl00233_0060"	"hypothetical protein"
"kfl00085_0200"	-1.01248918772547	4.34050108701133	-9.23434251834587	0.0067464581322969	0.0495435637967883	-3.10185891712111	"repressed"	"kfl00085_0200"	"hypothetical protein"
"kfl00899_0050"	1.01220383843742	3.22011567825937	4.91175616043698	0.0279895883389992	0.107327563180594	-5.10085841906801	"ns"	"kfl00899_0050"	"2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein"
"kfl00411_0120"	1.01213965041834	3.71882463512346	3.58636036620509	0.0547123454753086	0.165757219777131	-6.02776334888296	"ns"	"kfl00411_0120"	"putative serine/threonine-protein kinase"
"kfl00004_0200"	-1.01212357090277	3.9346038869661	-4.02610544118147	0.0429525998733053	0.140866929402399	-5.69500056206739	"ns"	"kfl00004_0200"	"hypothetical protein"
"kfl00247_0040"	-1.01158455126304	2.61557300382656	-10.0984468108385	0.00549006398849498	0.0448041028073789	-2.81100928809593	"repressed"	"kfl00247_0040"	"hypothetical protein"
"kfl00663_0020"	-1.01146639426315	3.33066521393303	-13.5006725123957	0.00280136155111025	0.0332205358152923	-1.86170969819219	"repressed"	"kfl00663_0020"	"hypothetical protein"
"kfl00282_0200"	-1.01146315698967	3.6033412283865	-8.51475193491725	0.0081276181064766	0.0538415774180002	-3.36462640147133	"ns"	"kfl00282_0200"	"NUDIX hydrolase domain containing protein"
"kfl00302_0070"	-1.01136921419739	4.62092263159223	-25.341722043123	0.000643787142534349	0.0192192583673872	0.196199698779271	"repressed"	"kfl00302_0070"	"hypothetical protein"
"kfl00166_0210"	1.01060250320218	4.60112645200926	10.6400656047883	0.00486601870210456	0.0422781222911496	-2.64069199345613	"activated"	"kfl00166_0210"	"hypothetical protein"
"kfl00117_0210"	-1.01046119633629	6.43948544760403	-9.7592907421422	0.00594008157102626	0.0466759432418647	-2.92220821463942	"repressed"	"kfl00117_0210"	"hypothetical protein"
"kfl00035_0040"	1.01041605816787	4.32519174930766	10.6775975341769	0.00482657097780618	0.042174977270972	-2.62920277435959	"activated"	"kfl00035_0040"	"hypothetical protein"
"kfl00692_0060"	1.0101183234038	3.55957652473691	9.84145322143589	0.00582639083228898	0.0462386106913321	-2.89493219888282	"activated"	"kfl00692_0060"	"hypothetical protein"
"kfl00053_0070"	1.00968887132617	5.15119672319024	21.2921287507357	0.000967654366356448	0.0215761414645659	-0.369869022874918	"activated"	"kfl00053_0070"	"hypothetical protein"
"kfl00274_0080"	-1.00958428819471	4.40165945245804	-18.7263555463502	0.00130642483654831	0.0244068893578822	-0.789415076247778	"repressed"	"kfl00274_0080"	"hypothetical protein"
"kfl00266_0030"	1.00946173815441	0.504730869077207	8.78548722256185	0.00756467769070373	0.0521712314608167	-3.26337543008032	"ns"	"kfl00266_0030"	"hypothetical protein"
"kfl00404_0120"	1.00916946197598	4.01415125640019	4.55327481069165	0.0330055066551922	0.11901255684427	-5.33021654105503	"ns"	"kfl00404_0120"	"Pumilio RNA-binding repeat proteins"
"kfl00224_0020"	-1.00868692287066	5.03892379876207	-9.45467270261858	0.00639018937841149	0.0482943402228272	-3.02529497634298	"repressed"	"kfl00224_0020"	"NAD(P)-binding Rossmann-fold superfamily protein"
"kfl00188_0280"	1.00848324424115	3.8082825690534	4.91473034779336	0.0279525590669298	0.107233136513694	-5.09901351317505	"ns"	"kfl00188_0280"	"hypothetical protein"
"kfl00029_0520"	-1.00808389356156	1.57836034029347	-3.03526835966724	0.0766650228008538	0.208385197960503	-6.48673560321175	"ns"	"kfl00029_0520"	"hypothetical protein"
"kfl00607_0040"	-1.00750279733071	4.29063466853916	-3.78498547343414	0.0489133919442996	0.153570464266741	-5.87401563155935	"ns"	"kfl00607_0040"	"hypothetical protein"
"kfl00044_0190"	-1.00724172981736	2.28687936482615	-8.00417513555888	0.0093628092396841	0.0578153470550493	-3.56411924463703	"ns"	"kfl00044_0190"	"hypothetical protein"
"kfl00506_0050"	-1.00674384193077	2.33668014246043	-46.1381900994828	0.000157997559929013	0.0127287819876325	2.08909957942181	"repressed"	"kfl00506_0050"	"hypothetical protein"
"kfl00090_0090"	-1.00672518574164	2.99274256122044	-5.37374388603053	0.0229681966858085	0.0946958455864872	-4.82485379816943	"ns"	"kfl00090_0090"	"histone acetyltransferase"
"kfl00005_0680"	1.0066857787966	1.25732406464684	1.44479626332799	0.26761754291138	0.531400513508314	-8.08994990201361	"ns"	"kfl00005_0680"	"hypothetical protein"
"kfl00032_0080"	-1.00636421420576	2.90205482321501	-22.3945124496257	0.000859871184165192	0.0208808606379441	-0.205359435983627	"repressed"	"kfl00032_0080"	"hypothetical protein"
"kfl00208_0060"	1.00635689481916	3.97353603930163	3.28399102199748	0.0655019126449558	0.186824161931918	-6.27345375821516	"ns"	"kfl00208_0060"	"hypothetical protein"
"kfl00077_0180"	-1.00574404935053	1.4389735651486	-2.87021501146387	0.0855330693429049	0.226147370499659	-6.63411496082302	"ns"	"kfl00077_0180"	"hypothetical protein"
"kfl00077_0190"	1.005723400767	3.10731656605476	5.44269853614213	0.0223291323604989	0.0932833943284843	-4.78539339259906	"ns"	"kfl00077_0190"	"hypothetical protein"
"kfl00542_0050"	1.00563101332627	3.84544877652263	7.56306429135171	0.0106549482319289	0.0619144895602428	-3.74629910077632	"ns"	"kfl00542_0050"	"Sensory transduction histidine kinase"
"kfl00395_0090"	1.00542871156369	4.33913316237168	4.73749293455524	0.0302843703694535	0.112921450008163	-5.21059109521239	"ns"	"kfl00395_0090"	"protein phosphatase 2c"
"kfl00902_0040"	1.00513857222478	4.59406451884353	5.388998969416	0.0228246284623862	0.0942981663356411	-4.81608674786203	"ns"	"kfl00902_0040"	"hypothetical protein"
"kfl00085_g28"	-1.00510932066643	0.502554660333213	-1.0835875661933	0.377143051796543	0.674760411273676	-8.47582659238477	"ns"	"kfl00085_g28"	"hypothetical protein"
"kfl00077_0240"	1.00482366591717	3.3076599162801	7.67357638442376	0.0103086344057984	0.0609354833764972	-3.69974728082793	"ns"	"kfl00077_0240"	"hypothetical protein"
"kfl00342_g4"	-1.00458927376562	5.10005808810708	-1.72708665133907	0.207364963585186	0.434883163981995	-7.78219425611408	"ns"	"kfl00342_g4"	"hypothetical protein"
"kfl00251_g16"	-1.00441068693082	0.914174992633706	-1.83851977948543	0.18822736039444	0.404129027843024	-7.6618820459418	"ns"	"kfl00251_g16"	"hypothetical protein"
"kfl00213_0060"	-1.00434589362577	3.43835792277843	-6.12907175335776	0.0171364334771983	0.0801213993566139	-4.41454122598385	"ns"	"kfl00213_0060"	"hypothetical protein"
"kfl00245_0020"	1.00419363882764	5.18529885171804	29.4988841078726	0.000451023753296053	0.0168483782076292	0.686009670482132	"activated"	"kfl00245_0020"	"Ribosomal biogenesis protein MAK16"
"kfl00013_0460"	-1.00411282665522	4.55167842560053	-7.2600371006197	0.0116932107017787	0.0656201275669435	-3.87725028448043	"ns"	"kfl00013_0460"	"hypothetical protein"
"kfl00595_0060"	1.00409501680862	3.54968777904604	8.24159294732279	0.00875762457284658	0.0558052080369975	-3.46991162562099	"ns"	"kfl00595_0060"	"hypothetical protein"
"kfl01143_0020"	-1.00374215853366	3.31863770819032	-5.2981961352118	0.0236981528350398	0.0965004857554964	-4.86858566507833	"ns"	"kfl01143_0020"	"hypothetical protein"
"kfl00007_0620"	-1.0037101846083	4.38906659897204	-2.69495497610256	0.0965256444579737	0.246835223023513	-6.79585726554606	"ns"	"kfl00007_0620"	"hypothetical protein"
"kfl00013_0340"	1.00299198558645	6.05887644383677	6.85989568643928	0.0132965908545709	0.0701634805974099	-4.0580840565932	"ns"	"kfl00013_0340"	"hypothetical protein"
"kfl00541_0080"	1.00286401061645	4.76441180912033	4.19581015857864	0.0393439247068922	0.133514515835558	-5.57374258111025	"ns"	"kfl00541_0080"	"hypothetical protein"
"kfl00877_0020"	1.00271999296286	2.83836299116606	32.5703250232237	0.000357579440990967	0.0158581871459843	1.002597618639	"activated"	"kfl00877_0020"	"ATP-dependent protease La (LON) domain protein"
"kfl00012_0560"	1.00246476128097	4.23498438753929	12.9952591568377	0.00306115833623243	0.034429734226453	-1.98673932981666	"activated"	"kfl00012_0560"	"hypothetical protein"
"kfl00606_0020"	1.00217030737354	5.80582268459853	6.74925338889869	0.0137944701772747	0.0715590727167954	-4.10978336918788	"ns"	"kfl00606_0020"	"Ferredoxin"
"kfl00704_0055"	-1.00177359029732	2.68560724009387	-9.74615159141028	0.00595855380307886	0.0467438272482911	-2.92659055922958	"repressed"	"kfl00704_0055"	"hypothetical protein"
"kfl00053_0390"	1.00144420562651	4.99580754231992	23.1172132488564	0.000798276888318808	0.0203807615151445	-0.102000513223906	"activated"	"kfl00053_0390"	"hypothetical protein"
"kfl00281_0110"	1.00120679140451	4.82966862290457	12.7336510693811	0.00320924233380412	0.0351155745679446	-2.05335771264101	"activated"	"kfl00281_0110"	"putative Pentatricopeptide repeat(PPR) domain containing protein"
"kfl00483_0030"	-1.00100242480504	1.26585058153981	-2.04647744527273	0.15808236174399	0.35272216215687	-7.44106348859286	"ns"	"kfl00483_0030"	"hypothetical protein"
"kfl00448_0030"	-1.00087088547404	2.87942485567956	-2.73294256272383	0.0939892501312092	0.241970538232371	-6.76033640337014	"ns"	"kfl00448_0030"	"hypothetical protein"
"kfl00016_0535"	-1.00062329012223	2.31749667759335	-7.08623433446864	0.0123541412447902	0.0676387277145098	-3.95464680327113	"ns"	"kfl00016_0535"	"hypothetical protein"
"kfl00206_0090"	1.00051548737814	4.14860225873027	7.50094776518784	0.0108568549636951	0.0626070435574342	-3.77274240323518	"ns"	"kfl00206_0090"	"hypothetical protein"
"kfl00880_0020"	-1.00041238705629	1.22625013692526	-3.42014027838301	0.0603140244336458	0.176660932145983	-6.16103296508689	"ns"	"kfl00880_0020"	"histidine kinase"
"kfl00342_0080"	1.00034793485302	3.79892916131789	4.53215714607547	0.0333389208545758	0.119690602486631	-5.34417660580935	"ns"	"kfl00342_0080"	"NOL1/NOP2/sun family protein"
"kfl00013_0150"	-1.00033180027776	4.05220742905411	-4.21227995616746	0.0390163238565518	0.132689268190358	-5.5621744332881	"ns"	"kfl00013_0150"	"hypothetical protein"
"kfl00454_0120"	-1.00031289273814	4.45296246263259	-9.44529962815657	0.00640479595899032	0.0482943402228272	-3.02851717685602	"repressed"	"kfl00454_0120"	"hypothetical protein"
"kfl00299_0110"	0.999871357194525	2.20263867696303	3.08681690896642	0.0741507721566564	0.203534981836576	-6.44167333465162	"ns"	"kfl00299_0110"	"hypothetical protein"
"kfl00001_0590"	-0.999535295241549	4.19182758586548	-13.1996898234318	0.00295211116321269	0.0339246269218655	-1.93559708930639	"ns"	"kfl00001_0590"	"hypothetical protein"
"kfl00115_0050"	0.999529978397343	3.88013254087174	6.93968875672007	0.012953117799786	0.0693164988096557	-4.02126787889871	"ns"	"kfl00115_0050"	"hypothetical protein"
"kfl00833_0010"	-0.999411303256555	7.21110910309012	-7.79015000907206	0.00996031589175267	0.0597135443024978	-3.65131217992991	"ns"	"kfl00833_0010"	"hypothetical protein"
"kfl00392_0150"	-0.999381890794314	1.73537511548383	-2.09476760523337	0.151979569941722	0.342508702332166	-7.39062591658014	"ns"	"kfl00392_0150"	"hypothetical protein"
"kfl00067_0220"	0.999356076360696	2.77393514842937	7.31298354994596	0.0115017916102749	0.0649252291680227	-3.85401070273509	"ns"	"kfl00067_0220"	"hypothetical protein"
"kfl00262_0010"	0.999304252146617	5.60194703955656	48.9173274926847	0.000137735384592341	0.0123390922259149	2.26607354304531	"ns"	"kfl00262_0010"	"hypothetical protein"
"kfl00631_0040"	0.99926996858869	6.45720013257418	19.2303469993506	0.00122781900724154	0.0240146952886947	-0.70253715963316	"ns"	"kfl00631_0040"	"copper/zinc superoxide dismutase copper chaperone"
"kfl00110_0200"	-0.999248955792675	0.928625911703027	-2.48074731187585	0.112674359277724	0.275725714190333	-7.00096817599269	"ns"	"kfl00110_0200"	"hypothetical protein"
"kfl00038_0060"	-0.999115423939835	2.45880497152195	-3.50469501296239	0.0573712197770658	0.170907717082265	-6.09270270883878	"ns"	"kfl00038_0060"	"hypothetical protein"
"kfl00258_0170"	0.998978630466657	4.19876704964854	6.14248627718483	0.0170526538936784	0.0799435922720951	-4.40766349047162	"ns"	"kfl00258_0170"	"Ankyrin repeat family protein"
"kfl00080_0060"	-0.998687800244626	5.11759219076265	-16.0811938237122	0.00186406770420339	0.0288022614885403	-1.28825100210514	"ns"	"kfl00080_0060"	"hypothetical protein"
"kfl00333_0130"	-0.998367928982474	0.499183964491237	-3.32204825879675	0.0639924053094741	0.183899706822317	-6.2417272558379	"ns"	"kfl00333_0130"	"Putative serine-threonine/tyrosine-protein kinase catalytic domain containing protein"
"kfl00439_0030"	-0.99829824816346	2.88422763589919	-9.40728232468058	0.00646452817320154	0.0485752681941133	-3.04161791110145	"ns"	"kfl00439_0030"	"hypothetical protein"
"kfl00144_0340"	-0.998290750026138	3.18331432597563	-5.61275808816047	0.0208558395122153	0.0893895550734266	-4.68987610003451	"ns"	"kfl00144_0340"	"hypothetical protein"
"kfl00541_0020"	0.998283451431695	1.28756004649782	5.50877340871789	0.0217398841296568	0.0917209169561197	-4.74798037038362	"ns"	"kfl00541_0020"	"hypothetical protein"
"kfl00025_0310"	-0.998146141058827	5.44869059210767	-16.1720584473174	0.00183973347126514	0.0286426552244757	-1.26978000851048	"ns"	"kfl00025_0310"	"hypothetical protein"
"kfl00093_0220"	0.998074289883885	0.499037144941942	1.08358755243349	0.377143056816482	0.674760411273676	-8.47582660655521	"ns"	"kfl00093_0220"	"hypothetical protein"
"kfl00110_0030"	-0.998046220377212	0.499023110188606	-28.3003730389056	0.000497060715934939	0.0176110241363014	0.55272785615213	"ns"	"kfl00110_0030"	"hypothetical protein"
"kfl00089_0230"	0.997827652492671	4.15981244940525	6.57878253096946	0.0146144473699111	0.0738298780527438	-4.19096070064407	"ns"	"kfl00089_0230"	"alpha-mannosidase"
"kfl00149_0090"	0.997704691474531	3.2208804291344	10.8359784222872	0.00466500891374714	0.041640683592508	-2.58114725285715	"ns"	"kfl00149_0090"	"hypothetical protein"
"kfl00014_0050"	-0.997603143301451	4.84133745636515	-3.46539616351935	0.0587139587461135	0.173265804185066	-6.12432109028429	"ns"	"kfl00014_0050"	"hypothetical protein"
"kfl00032_0450"	-0.99742732434222	3.63951407617839	-4.07745345794615	0.0418140461152168	0.138313536891544	-5.65790980986031	"ns"	"kfl00032_0450"	"hypothetical protein"
