"geneID"	"LL_1"	"LL_2"	"HL_1"	"HL_2"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"gene_type"	"gene_name"	"annotation"
"2231"	"kfl00063_0240"	7.704445	7.904404	2.630397	2.633564	-1.15598331183017	2.49546581536767	-27.1919306562279	0.000545836281133956	0.0183967042900704	0.423991984144042	"repressed"	"kfl00063_0240"	"hypothetical protein"
"2232"	"kfl00739_0010"	8.59477	11.1731	2.987308	3.953779	-1.15597013119696	2.79007032069056	-5.0494224690142	0.0263448175709209	0.103008117548897	-5.01641621189539	"ns"	"kfl00739_0010"	"hypothetical protein"
"2233"	"kfl00862_0055"	0	1.293405	1.925986	2.5557	1.15572887666806	1.1651572633109	2.08019995859921	0.153788284652683	0.345548985268991	-7.40580501663596	"ns"	"kfl00862_0055"	"hypothetical protein"
"2234"	"kfl00208_0200"	3.840156	6.068081	1.040025	1.927831	-1.15509229497291	1.9115319420153	-3.18352170041223	0.0697269718312628	0.194944134889279	-6.35835618597263	"ns"	"kfl00208_0200"	"hypothetical protein"
"2235"	"kfl00016_0300"	44.338017	33.556435	18.177565	12.483402	-1.15501420572723	4.65779357960527	-3.97043702365019	0.0442359026100951	0.143679059575534	-5.73561417308855	"ns"	"kfl00016_0300"	"hypothetical protein"
"2236"	"kfl00845_g2"	24.803825	17.929058	42.558952	44.405075	1.15484562099586	4.9733872895004	6.49328939874281	0.0150516927971778	0.0748745277979836	-4.2323889597792	"ns"	"kfl00845_g2"	"hypothetical protein"
"2237"	"kfl00224_0210"	13.255161	13.861573	27.673952	29.036875	1.15483503935066	4.37283707611416	19.8789839641454	0.00113621625603023	0.023200466387329	-0.594086736277776	"activated"	"kfl00224_0210"	"hypothetical protein"
"2238"	"kfl00416_0110"	27.529675	24.305599	56.501942	49.78059	1.15481177107823	5.2547585940228	10.5808441892561	0.00492919947695576	0.0424643044128377	-2.65890094674119	"activated"	"kfl00416_0110"	"heat shock protein 90"
"2239"	"kfl00148_0240"	3.607465	5.194392	1.392886	1.089008	-1.1547057281493	1.7819818755071	-4.79027884809087	0.0295624025860934	0.11094724130965	-5.17700825590366	"ns"	"kfl00148_0240"	"hypothetical protein"
"2240"	"kfl00002_0670"	52.281651	49.454029	21.577177	18.625568	-1.15454746291737	5.04712439643723	-10.7864189488558	0.00471472789471763	0.0418253695739701	-2.59611073354418	"repressed"	"kfl00002_0670"	"hypothetical protein"
"2241"	"kfl01551_0010"	5.825144	3.039493	0.646939	1.944071	-1.15415234040847	1.75526844772367	-2.28666959857487	0.130526541359512	0.305592945173455	-7.19377760895056	"ns"	"kfl01551_0010"	"hypothetical protein"
"2242"	"kfl00030_0220"	137.209854	130.403519	254.762833	284.605255	1.15409564421834	7.57861751125975	19.3182298574816	0.00121480529485599	0.0239072477379185	-0.687626175815433	"activated"	"kfl00030_0220"	"hypothetical protein"
"2243"	"kfl00022_0280"	6.2295	6.102609	2.407277	1.594334	-1.1538445773041	2.20138300335314	-5.92962001483436	0.0184534070768058	0.0834578625053551	-4.5184027269881	"ns"	"kfl00022_0280"	"hypothetical protein"
"2244"	"kfl00006_0710"	98.804886	102.236145	190.935318	214.925186	1.15383527308593	7.16981595253901	13.9087314733203	0.00261390283262359	0.032420645606931	-1.76410333602228	"activated"	"kfl00006_0710"	"hypothetical protein"
"2245"	"kfl00028_0060"	5.812869	3.567199	10.630472	10.03348	1.15381115760237	2.99594482693554	4.7230527058901	0.0304861488123024	0.113161338120376	-5.21983110194838	"ns"	"kfl00028_0060"	"hypothetical protein"
"2246"	"kfl00009_0510"	14.478471	17.564133	5.398147	6.521858	-1.15378409539556	3.43780231959103	-6.50841601045265	0.0149730000425614	0.0747137577881346	-4.22502332042616	"ns"	"kfl00009_0510"	"hypothetical protein"
"2247"	"kfl00928_0020"	30.410883	24.158304	9.661905	11.304481	-1.15366030346681	4.16554114811037	-7.96274375964192	0.00947444388123253	0.0581530215700442	-3.58082691877866	"ns"	"kfl00928_0020"	"dynamin family protein"
"2248"	"kfl00165_0030"	14.786009	10.694666	24.084597	28.861156	1.15318370549234	4.27273016451272	5.77046335678802	0.0196085654526895	0.0861781869500607	-4.60350659292405	"ns"	"kfl00165_0030"	"hypothetical protein"
"2249"	"kfl00304_0120"	6.015311	1.776905	0	2.52432	-1.15269573581113	1.50756963640374	-1.10736904209529	0.368572591493786	0.674760411273676	-8.45124802825164	"ns"	"kfl00304_0120"	"hypothetical protein"
"2250"	"kfl00069_0380"	7.691481	4.379039	11.723525	14.056557	1.15264907888549	3.28664986491308	3.73893215633883	0.0501798600399762	0.156551746678309	-5.90914491618543	"ns"	"kfl00069_0380"	"hypothetical protein"
"2251"	"kfl00060_0130"	37.866562	34.341686	73.414719	73.302399	1.15248705829363	5.7168442088058	30.9662268349199	0.00040252060733601	0.0164071248541438	0.841488881739647	"activated"	"kfl00060_0130"	"hypothetical protein"
"2252"	"kfl00212_0020"	8.74556	10.137478	2.313351	4.580196	-1.15245303990425	2.73901049296649	-3.20465136914053	0.0688082954161327	0.193070706148121	-6.34036118792383	"ns"	"kfl00212_0020"	"hypothetical protein"
"2253"	"kfl00074_0170"	1.96028325964039	1.02432576947303	3.80384604343209	4.31096861903541	1.15229011158451	1.82291255104033	4.8549244441828	0.0287105005394514	0.10892766771482	-5.13628946779826	"ns"	"kfl00074_0170"	"hypothetical protein"
"2254"	"kfl00044_0360"	19.124842	21.30912	8.089158	7.255184	-1.15188598988945	3.7596651019899	-9.31624560054187	0.00661081089471067	0.0490772521981741	-3.07319604033249	"repressed"	"kfl00044_0360"	"hypothetical protein"
"2255"	"kfl00064_0070"	39.037361	38.765831	14.403434	16.143646	-1.15162466489581	4.67116990395909	-18.1781933107236	0.00140030904199007	0.0251415818650137	-0.886653993229459	"repressed"	"kfl00064_0070"	"hypothetical protein"
"2256"	"kfl00549_0020"	14.321469	8.956592	3.383321	4.890698	-1.15157354981308	2.98315557552711	-3.60670110479087	0.054076431668961	0.164464644425037	-6.01174748521316	"ns"	"kfl00549_0020"	"hypothetical protein"
"2257"	"kfl00043_0170"	26.289904	29.129696	58.260986	54.847248	1.15145741935961	5.3468542296383	10.6078350405433	0.00490026060575268	0.0424066035598107	-2.65058978069723	"activated"	"kfl00043_0170"	"hypothetical protein"
"2258"	"kfl00605_0070"	4.547329	5.175659	10.961636	10.755125	1.14999833558575	3.06408329703199	11.6797876174929	0.00392148063965828	0.0385006586995947	-2.33611676395961	"activated"	"kfl00605_0070"	"hypothetical protein"
"2259"	"kfl00060_0230"	53.490902	58.420593	22.039728	22.30883	-1.14966026989127	5.18366829017553	-13.1926625697282	0.00295576728603735	0.0339246269218655	-1.93734205040553	"repressed"	"kfl00060_0230"	"hypothetical protein"
"2260"	"kfl00477_0050"	44.06395	35.537819	17.393415	13.883828	-1.14955378938507	4.69634293806161	-6.05483129960344	0.0176107241856367	0.0814578440796303	-4.45284756179818	"ns"	"kfl00477_0050"	"hypothetical protein"
"2261"	"kfl00121_0080"	17.03285	18.820559	4.514039	9.921495	-1.14876825730156	3.59716222831553	-2.52369856946043	0.109164305104604	0.269893247478408	-6.95918711682413	"ns"	"kfl00121_0080"	"hypothetical protein"
"2262"	"kfl00127_0180"	26.196964	23.697346	10.589039	8.695893	-1.14875100016103	4.0510321088529	-8.40606691126193	0.00837035233961347	0.0546246357384263	-3.40613099797126	"ns"	"kfl00127_0180"	"hypothetical protein"
"2263"	"kfl00004_0070"	7.922768	6.785041	3.141603	1.887519	-1.14852684230954	2.42033708279232	-4.38732477986262	0.03575681661691	0.12537727830184	-5.44133588722315	"ns"	"kfl00004_0070"	"hypothetical protein"
"2264"	"kfl00076_0320"	0	0	0	3.746873	1.14829953773249	0.574149768866243	1.0835877936406	0.37714296881778	0.674760411273676	-8.47582635814984	"ns"	"kfl00076_0320"	"hypothetical protein"
"2265"	"kfl00289_0140"	6.641533	3.878143	1.626642	1.48188	-1.14795046190865	1.97422400452896	-4.16477172221027	0.0399717415617059	0.134555738109189	-5.59563838091315	"ns"	"kfl00289_0140"	"Protein kinase superfamily protein"
"2266"	"kfl00346_0010"	4.412253	3.418238	8.639172	9.189343	1.14762717797787	2.80512553222077	10.1685583474958	0.00540309773738736	0.0445395229941362	-2.78847125586574	"activated"	"kfl00346_0010"	"MATE efflux family protein"
"2267"	"kfl00807_0020"	1.858243	2.471238	5.236414	5.660965	1.14715676501148	2.18047098099112	7.60786711198864	0.010512596622637	0.0615519118203163	-3.72735091959456	"ns"	"kfl00807_0020"	"hypothetical protein"
"2268"	"kfl00177_0240"	19.413734	20.850304	38.903847	43.753475	1.14617766210915	4.90396919699606	11.8452227249759	0.00379568708057758	0.0378087369905661	-2.2901111718111	"activated"	"kfl00177_0240"	"hypothetical protein"
"2269"	"kfl01000_0010"	1.087381	1.477322	0	0	-1.14607981704202	0.573039908521008	-8.96813866894974	0.0072156158443086	0.051342964018583	-3.19672360636415	"ns"	"kfl01000_0010"	"Protein kinase superfamily protein"
"2270"	"kfl00108_0060"	128.984055	116.175529	51.040768	47.642162	-1.14564796612976	6.30186072985481	-16.2099807178934	0.001829711177042	0.0286067613526259	-1.26210202197628	"repressed"	"kfl00108_0060"	"hypothetical protein"
"2271"	"kfl00349_0030"	11.042785	10.515803	21.379736	23.924547	1.14536308882487	4.06356427362812	19.5634149493229	0.00117951992701101	0.0235767624716999	-0.646389563929551	"activated"	"kfl00349_0030"	"L domain-like protein kinase superfamily"
"2272"	"kfl00105_0190"	16.864845	18.047157	5.677347	7.620666	-1.1452602925961	3.56352407481228	-6.5783683226332	0.01461652241611	0.0738298780527438	-4.19116024651173	"ns"	"kfl00105_0190"	"hypothetical protein"
"2273"	"kfl00329_g6"	63.3442	37.98217	21.591034	17.559258	-1.14444343701819	5.00212867273159	-3.40008917198362	0.0610420136643147	0.178078139320022	-6.17740233621243	"ns"	"kfl00329_g6"	"hypothetical protein"
"2274"	"kfl00610_g7"	0	3.997848	0	0	-1.14435480026584	0.572177400132922	-1.08358778849421	0.377142970695319	0.674760411273676	-8.47582636344981	"ns"	"kfl00610_g7"	"hypothetical protein"
"2275"	"kfl00583_0030"	10.124151	11.343282	3.649586	4.058447	-1.14418553145218	2.91186167518476	-10.7539182464626	0.00474774243260064	0.0419435620238288	-2.60595996179271	"repressed"	"kfl00583_0030"	"hypothetical protein"
"2276"	"kfl00916_0040"	10.465187	7.940026	2.952832	3.462658	-1.14381944365046	2.70163131405811	-7.37061753898268	0.0112984159747215	0.0641752996724492	-3.8288891099912	"ns"	"kfl00916_0040"	"hypothetical protein"
"2277"	"kfl00186_0090"	3.402113	3.763417	7.779186	8.790242	1.14361412022444	2.71031602305436	11.8664174336156	0.00377998676484722	0.037756193624615	-2.28426271336368	"activated"	"kfl00186_0090"	"hypothetical protein"
"2278"	"kfl00417_0110"	11.564868	10.223602	24.646698	21.052513	1.14350476579796	4.07456745405988	9.24956833784054	0.00672094467757767	0.049454055893398	-3.0965121568729	"activated"	"kfl00417_0110"	"hypothetical protein"
"2279"	"kfl00073_0040"	0	0	2.113157	0.478668	1.14342604422557	0.571713022112788	2.21816143223853	0.137705818197279	0.31830276628438	-7.26336952235315	"ns"	"kfl00073_0040"	"hypothetical protein"
"2280"	"kfl00007_0280"	23.565147	22.548	44.837685	49.2621	1.14314610488876	5.08944478764868	23.9296551312106	0.000736276771586699	0.020116461296293	0.0102542319510146	"activated"	"kfl00007_0280"	"hypothetical protein"
"2281"	"kfl00155_0160"	7.424751	13.794333	21.379307	21.372238	1.14275452595019	3.98678542440874	2.85483527450414	0.0864284106446356	0.227727403237694	-6.64809067833873	"ns"	"kfl00155_0160"	"hypothetical protein"
"2282"	"kfl00321_0090"	3.086742	0.791842	0	0.38797	-1.1423187201716	0.816531598357723	-2.01197999929404	0.162635052324594	0.360184456858234	-7.47730194373363	"ns"	"kfl00321_0090"	"hypothetical protein"
"2283"	"kfl00263_0180"	8.741506	7.21432	3.700181	1.948153	-1.14213802064887	2.52492565481791	-3.39413516329982	0.0612604925680715	0.178525858166519	-6.18227542619367	"ns"	"kfl00263_0180"	"hypothetical protein"
"2284"	"kfl00940_0040"	4.298186	3.015883	6.734627	10.236921	1.14211703777408	2.718809954811	3.9928915206762	0.0437119805949693	0.142519355928158	-5.7191814655175	"ns"	"kfl00940_0040"	"hypothetical protein"
"2285"	"kfl00269_0020"	224.739319	185.711197	82.636528	83.106758	-1.14178865753097	7.03777580316105	-11.758090061744	0.00386121458622145	0.0380678160833829	-2.31426274611161	"repressed"	"kfl00269_0020"	"psaH, photosystem I subunit VI"
"2286"	"kfl00104_0210"	10.012485	7.340229	4.17556	2.066376	-1.14173354920879	2.62387974631046	-2.8815243841654	0.0848826191217475	0.224819314432447	-6.6238646069394	"ns"	"kfl00104_0210"	"hypothetical protein"
"2287"	"kfl00392_g20"	30.036226	26.682398	12.533769	9.716109	-1.14104123355311	4.23210811148354	-6.50649893212789	0.0149829411028305	0.0747202341124717	-4.22595595635154	"ns"	"kfl00392_g20"	"hypothetical protein"
"2288"	"kfl00618_0040"	7.664852	7.602984	2.550828	2.650489	-1.1408399604363	2.47501775427441	-49.2016233257938	0.000135875107879107	0.0122984637690721	2.28349883906512	"repressed"	"kfl00618_0040"	"UDP-glucosyl transferase"
"2289"	"kfl00094_0080"	17.338707	19.439232	42.770924	33.025482	1.14020394551165	4.77587014722805	5.49908858487655	0.0218248791441076	0.0919185006171539	-4.75343996639011	"ns"	"kfl00094_0080"	"hypothetical protein"
"2290"	"kfl00424_0060"	9.266787	8.228421	3.004131	3.101277	-1.13964283305661	2.64746648608209	-25.7365636701686	0.000620895011501067	0.0190486563840407	0.246252005879567	"repressed"	"kfl00424_0060"	"hypothetical protein"
"2291"	"kfl00639_0030"	163.970947	140.136963	66.147232	57.080673	-1.13961442237743	6.6109090169084	-8.57106153584552	0.00800576201930474	0.0534851720686936	-3.34331913017985	"ns"	"kfl00639_0030"	"hypothetical protein"
"2292"	"kfl00064_0010"	20.227173	10.212105	26.781506	33.02969	1.13898153984653	4.448054827327	2.7511797873846	0.0928031490502359	0.239953110076055	-6.74337472274884	"ns"	"kfl00064_0010"	"hypothetical protein"
"2293"	"kfl00344_0050"	13.448196	11.283797	22.389254	29.179564	1.13842783953768	4.23716179501725	6.47297717638835	0.015158281482337	0.0751610802493851	-4.24230392641334	"ns"	"kfl00344_0050"	"Peptidase family M48 family protein,HtpX"
"2294"	"kfl00048_0310"	13.43947	12.699309	5.765228	4.024245	-1.13760581408069	3.17721077928765	-5.37594695964589	0.0229473852022574	0.094669599176099	-4.82358638854257	"ns"	"kfl00048_0310"	"hypothetical protein"
"2295"	"kfl00380_g4"	2.12549	4.853213	7.695369	7.603307	1.13724779534423	2.61286941047035	2.61272275120022	0.102337061355293	0.258534159969756	-6.87363113978251	"ns"	"kfl00380_g4"	"hypothetical protein"
"2296"	"kfl00025_0370"	6.318479	6.011286	1.823798	2.203834	-1.1370551373202	2.20921332920467	-14.9312310375882	0.00221598003690762	0.0305293185961217	-1.53151830038709	"repressed"	"kfl00025_0370"	"hypothetical protein"
"2297"	"kfl00785_0050"	219.358765	197.837799	84.241669	85.40612	-1.13658935254381	7.06836468759564	-29.1808367403603	0.000462627897666418	0.0170915306637871	0.651213482188902	"repressed"	"kfl00785_0050"	"hypothetical protein"
"2298"	"kfl00112_0100"	1.996889	1.715938	0	0.551892	-1.13654330668184	0.896569684439866	-3.71004814763969	0.0509972710034485	0.158223730636949	-5.93133553861349	"ns"	"kfl00112_0100"	"hypothetical protein"
"2299"	"kfl00456_0030"	2.324385	4.10135	6.416113	8.341922	1.13643274446938	2.5572834836633	3.38860557956762	0.0614643543431102	0.178878755528089	-6.186806217615	"ns"	"kfl00456_0030"	"hypothetical protein"
"2300"	"kfl00010_0520"	3.412924	3.51524	0.842711	0.965454	-1.13641828462102	1.53367978150543	-21.3168203464687	0.000965034714931499	0.0215761414645659	-0.366088815875999	"repressed"	"kfl00010_0520"	"hypothetical protein"
"2301"	"kfl00024_0440"	4.233014	3.690155	9.048572	8.854128	1.13472938559399	2.81753708837737	20.660541726501	0.00103825637429745	0.0222830328605234	-0.468129387213391	"activated"	"kfl00024_0440"	"hypothetical protein"
"2302"	"kfl00085_0440"	113.056236	110.66526	221.030396	223.476501	1.13414347967738	7.31278393118451	67.0665544075253	6.56754647089388e-05	0.00942218926093543	3.18012826528158	"activated"	"kfl00085_0440"	"hypothetical protein"
"2303"	"kfl00483_0070"	15.271729	17.588308	6.283049	6.142597	-1.13383421211888	3.48459502052324	-9.51763524923314	0.00629328432493843	0.0479132038653393	-3.00372915352487	"repressed"	"kfl00483_0070"	"hypothetical protein"
"2304"	"kfl00498_0010"	34.265797	38.338577	21.639477	9.423659	-1.13381601046666	4.58093388736151	-2.09656394636964	0.151758431987327	0.342144124274467	-7.38875638355575	"ns"	"kfl00498_0010"	"hypothetical protein"
"2305"	"kfl01814_0350"	0	0	2.177324	0.429795	1.13346622320602	0.566733111603008	2.05194138833904	0.157376279462367	0.351464204585937	-7.43533939838377	"ns"	"kfl01814_0350"	"hypothetical protein"
"2306"	"kfl00450_0010"	5.997967	3.576471	1.203258	1.607435	-1.13333236214989	1.87295304611841	-4.09048249143865	0.0415317946875668	0.137828163176205	-5.64855437161667	"ns"	"kfl00450_0010"	"hypothetical protein"
"2307"	"kfl00363_0050"	0.82759	12.893826	7.086943	11.93439	1.13333171450336	2.85743056043606	0.816706029853958	0.488657851739922	0.830934580087197	-8.73604684725747	"ns"	"kfl00363_0050"	"hypothetical protein"
"2308"	"kfl00341_0070"	41.293053	45.211311	82.925308	90.213562	1.13317943754551	5.96132167314975	11.6247191718622	0.00396466760406252	0.0387940593515795	-2.35157229728841	"activated"	"kfl00341_0070"	"F-box domain containing protein"
"2309"	"kfl01813_0550"	0	10.487902	1.247171	0	-1.13222299231447	1.17627831003712	-0.66455675806132	0.565665628342628	0.933939917635087	-8.86608320865178	"ns"	"kfl01813_0550"	"psbH, photosystem II protein H"
"2310"	"kfl00847_0050"	29.461826	24.853317	56.634029	52.531494	1.13197801830978	5.30591875483018	11.1044079505522	0.00440823316824968	0.0406351283851698	-2.50123906552926	"activated"	"kfl00847_0050"	"hypothetical protein"
"2311"	"kfl01204_0010"	20.704695	16.483728	9.128336	5.443725	-1.13180081128274	3.64847062072276	-3.3714911267775	0.0621012178058764	0.179992778946709	-6.20086037649561	"ns"	"kfl01204_0010"	"hypothetical protein"
"2312"	"kfl00548_0070"	76.398216	68.180649	27.623478	30.759029	-1.13174472964129	5.55512470150367	-15.7543223942267	0.00195549703337737	0.0295288591328338	-1.35557641431504	"repressed"	"kfl00548_0070"	"hypothetical protein"
"2313"	"kfl00177_0100"	15.089748	12.52577	28.128199	28.403496	1.13171010398871	4.3803663974862	12.9071824922005	0.00310990951199667	0.0346012454713143	-2.00901896649096	"activated"	"kfl00177_0100"	"hypothetical protein"
"2314"	"kfl00115_0040"	0.988223	1.544555	0	0	-1.13133278609903	0.565666393049513	-6.40434299291827	0.0155264060896663	0.0760055383041706	-4.27601400118563	"ns"	"kfl00115_0040"	"hypothetical protein"
"2315"	"kfl00003_0750"	34.42057	27.571627	13.348021	11.056256	-1.13127158307401	4.35487579585268	-6.56698543971723	0.0146737096562864	0.0739674752061785	-4.19664841280755	"ns"	"kfl00003_0750"	"hypothetical protein"
"2316"	"kfl00028_0230"	22.987711	23.228796	10.296569	7.827813	-1.13115428743344	3.95572384775769	-6.24656412679341	0.0164217907781647	0.0783478925371046	-4.35475023683829	"ns"	"kfl00028_0230"	"hypothetical protein"
"2317"	"kfl00090_0350"	14.526648	10.36749	26.037872	24.665735	1.1303321055082	4.2289944793873	6.09032110961388	0.0173817232802839	0.0808504910138872	-4.43448413319614	"ns"	"kfl00090_0350"	"hypothetical protein"
"2318"	"kfl00572_0010"	22.870388	22.823534	8.314394	9.498279	-1.12993576540618	3.94065446286773	-15.5197938266935	0.00202507691845132	0.0297146911168575	-1.40475213782262	"repressed"	"kfl00572_0010"	"Acetate/propionate kinase"
"2319"	"kfl00049_0300"	85.666855	90.61422	35.989613	35.504986	-1.12988206373393	5.84009853714854	-16.1046797259238	0.00185773431534705	0.02875579795197	-1.28346673635949	"repressed"	"kfl00049_0300"	"hypothetical protein"
"2320"	"kfl01814_0580.exon.1"	0	0	3.552791	0	1.12982624862721	0.564913124313606	1.0835877690728	0.37714297778076	0.674760411273676	-8.47582638345081	"ns"	"kfl01814_0580.exon.1"	"hypothetical protein"
"2321"	"kfl00242_0080"	6.86917	6.773786	16.203312	13.086231	1.12956212295191	3.46851708010033	7.64818995203375	0.0103867657581748	0.0612358365895282	-3.7103856997681	"ns"	"kfl00242_0080"	"hypothetical protein"
"2322"	"kfl00040_0020"	4.797517	4.870494	0.874762	2.282126	-1.12951751755074	1.91934349604622	-3.0189955759507	0.0774826163098643	0.209950680807559	-6.50105559519275	"ns"	"kfl00040_0020"	"hypothetical protein"
"2323"	"kfl00101_0260"	24.008289	24.264647	10.837938	8.174156	-1.12943966730444	4.01670722993866	-6.05252509849555	0.0176257515628439	0.0814882110918562	-4.4540441428231	"ns"	"kfl00101_0260"	"hypothetical protein"
"2324"	"kfl00126_0240"	23.992252	17.768198	8.609082	7.416464	-1.12868867040275	3.80249004438967	-5.91550472296913	0.0185519354247529	0.08361912499843	-4.52586905663485	"ns"	"kfl00126_0240"	"hypothetical protein"
"2325"	"kfl00691_0030"	58.080597	44.254105	98.227737	103.801872	1.12862158234738	6.18471763877589	7.53767367381259	0.0107368329321309	0.0621909016403828	-3.75708362259245	"ns"	"kfl00691_0030"	"hypothetical protein"
"2326"	"kfl00112_0020"	7.115871	5.375669	12.906151	13.726289	1.12798833186789	3.34734957579723	8.27382777620379	0.00867975517953399	0.0556777277645027	-3.45731766297582	"ns"	"kfl00112_0020"	"hypothetical protein"
"2327"	"kfl00012_0320"	4.012125	5.21087	1.605308	1.16278	-1.12792635608746	1.85705798204455	-5.27779295290405	0.0239008541459015	0.0970516130067256	-4.88048711947549	"ns"	"kfl00012_0320"	"hypothetical protein"
"2328"	"kfl00340_0160"	1.799073	1.095852	4.383566	3.489517	1.12787498213595	1.79605416501572	5.19142826969264	0.02478627985809	0.0993635007526955	-4.9312998985072	"ns"	"kfl00340_0160"	"hypothetical protein"
"2329"	"kfl00179_0250"	59.208603	40.90765	24.582573	15.86942	-1.12783549350799	5.01473338501948	-3.13278669871152	0.0720018455460155	0.199473146849961	-6.40187034317286	"ns"	"kfl00179_0250"	"hypothetical protein"
"2330"	"kfl00475_0050"	39.52935	45.547462	13.535869	21.243725	-1.1276483540342	4.80546225489741	-3.79977422074406	0.0485160328168776	0.152794573297598	-5.86279998605518	"ns"	"kfl00475_0050"	"hypothetical protein"
"2331"	"kfl00005_0550"	8.567874	6.992302	15.25546	17.540895	1.1275730293278	3.62721411045859	9.46884876855547	0.00636818758255817	0.048271385821429	-3.02042744612414	"activated"	"kfl00005_0550"	"hypothetical protein"
"2332"	"kfl00165_0150"	25.094496	25.998837	53.498665	49.334213	1.12721056909448	5.22344694369513	13.3951892519987	0.00285292148432808	0.0334647303012432	-1.88741708685077	"activated"	"kfl00165_0150"	"hypothetical protein"
"2333"	"kfl00060_0020"	21.318254	26.679485	44.862011	51.455551	1.12686243339442	5.12880760814774	6.00452419998791	0.0179426634724433	0.0823236190643182	-4.47904136350359	"ns"	"kfl00060_0020"	"hypothetical protein"
"2334"	"kfl00087_0190"	16.091387	12.24806	22.209963	37.080296	1.12581347880303	4.40585043156477	3.24669666738775	0.0670285638640989	0.189738681927025	-6.30477460848793	"ns"	"kfl00087_0190"	"O-fucosyltransferase family protein"
"2335"	"kfl00098_0250"	52.725132	51.637344	20.771509	21.279884	-1.12565550126426	5.0980826415496	-70.8160634452297	5.78020414385872e-05	0.0091166155946927	3.3291352568214	"repressed"	"kfl00098_0250"	"hypothetical protein"
"2336"	"kfl00040_0160"	5.846599	5.015848	1.656404	1.791529	-1.12543033376929	2.05748986778117	-17.2484844517685	0.00158291815613914	0.0266491284514564	-1.05859272934312	"repressed"	"kfl00040_0160"	"hypothetical protein"
"2337"	"kfl00782_0050"	9.150662	6.987495	14.310174	19.791462	1.12511130680534	3.66787612434657	4.84092172659978	0.0288920966531218	0.109381289934854	-5.14507161180863	"ns"	"kfl00782_0050"	"hypothetical protein"
"2338"	"kfl00775_0030"	104.689674	94.716331	191.891876	201.645737	1.12487171488407	7.14208983285143	27.4140142609954	0.000535533672419724	0.0182271204648367	0.450226519899998	"activated"	"kfl00775_0030"	"hypothetical protein"
"2339"	"kfl00222_0110"	8.187009	4.886288	1.829175	2.420956	-1.12465554950094	2.25233129790633	-3.82709725444649	0.0477934945090631	0.151207758471154	-5.84216109836946	"ns"	"kfl00222_0110"	"hypothetical protein"
"2340"	"kfl00668_0070"	28.347055	24.093067	9.507615	11.118362	-1.12449770506728	4.12934971120578	-10.057605273563	0.00554164131177913	0.0450681929824371	-2.82420786520865	"repressed"	"kfl00668_0070"	"hypothetical protein"
"2341"	"kfl00272_0110"	12.567136	13.703419	4.889648	4.930315	-1.12425518123412	3.19009926302105	-13.8208638532563	0.00265272788857296	0.0326446015611577	-1.78487855467929	"repressed"	"kfl00272_0110"	"hypothetical protein"
"2342"	"kfl00065_0240"	36.792789	32.845776	67.229797	71.545792	1.12391172074243	5.65121564507163	21.6330345592528	0.000932360670963113	0.021486331413379	-0.318072882900784	"activated"	"kfl00065_0240"	"hypothetical protein"
"2343"	"kfl00190_0190"	7.30576	4.76844	1.774663	2.102654	-1.12375713783236	2.1661497762728	-4.98280365401804	0.0271233942855613	0.10507808362029	-5.05703741203617	"ns"	"kfl00190_0190"	"hypothetical protein"
"2344"	"kfl00480_0010"	9.327647	7.217344	2.668109	3.107156	-1.12367169371654	2.57625383578776	-7.963094876251	0.00947348992787582	0.0581530215700442	-3.58068498593029	"ns"	"kfl00480_0010"	"hypothetical protein"
"2345"	"kfl00644_0020"	2.27766	1.232635	0.226878	0.155809	-1.12314159721046	0.826622167776476	-4.74809224187813	0.0301374446615135	0.11256781555359	-5.20382336841856	"ns"	"kfl00644_0020"	"tesmin/TSO1-like CXC domain containing protein"
"2346"	"kfl00803_0065"	97.222557	86.824707	36.687359	38.287956	-1.12307308428628	5.90325309692127	-23.8596860199223	0.000741341107012618	0.0201221157617711	0.000744149640990344	"repressed"	"kfl00803_0065"	"hypothetical protein"
"2347"	"kfl00608_0070"	16.894705	19.895977	34.436363	39.938023	1.12284179521735	4.76550333376428	7.24094595394316	0.0117633350487137	0.0658000850832289	-3.88566814438998	"ns"	"kfl00608_0070"	"mitochondrial substrate carrier family protein, putative"
"2348"	"kfl00054_0270"	20.777555	16.644209	37.252247	37.939243	1.12266774304242	4.78469409014419	10.0721523149396	0.00552319187513087	0.0449392882451825	-2.81950084723731	"activated"	"kfl00054_0270"	"hypothetical protein"
"2349"	"kfl00049_0030"	103.101357	92.7229	188.208069	197.596664	1.12248751073998	7.11480571483333	25.3362375574758	0.000644113532835237	0.0192192583673872	0.195498693790853	"activated"	"kfl00049_0030"	"hypothetical protein"
"2350"	"kfl00572_0030"	37.141861	24.115883	9.625893	14.619501	-1.12203523816364	4.31988577795372	-3.21582419274267	0.0683291583378837	0.19231827245027	-6.33087600761352	"ns"	"kfl00572_0030"	"hypothetical protein"
"2351"	"kfl00761_g1"	6.309048	4.924294	6.077211	0.115612	-1.12201721188405	2.09483373512236	-0.884287274463865	0.457647521151279	0.788591353468768	-8.67341736036487	"ns"	"kfl00761_g1"	"hypothetical protein"
"2352"	"kfl00002_0150"	8.606124	6.64063	16.087288	15.802415	1.12200061509756	3.59494245903649	8.79370479285926	0.00754846492661449	0.0521555997777223	-3.26034860135952	"ns"	"kfl00002_0150"	"hypothetical protein"
