geneID	LL_1	LL_2	HL_1	HL_2
kfl00611_0050	62.685169	57.313843	94.81572	113.29586
kfl00611_0060	9.481326	9.64853	1.165304	1.651871
kfl00611_0070	0	0	0	0
kfl00611_0080	0	0	0	0
kfl00611_g1	0	0	0	0.001093
kfl00612_0010	0	0	0	0
kfl00612_0020	5.263005	4.048645	5.477631	6.720356
kfl00612_0030	26.289982	22.711767	28.913807	19.962938
kfl00612_0040	84.98867	73.651443	40.36137	36.094757
kfl00612_0050	3.135741	4.085628	1.710353	1.732168
kfl00612_0060	1.485223	2.584936	0	0
kfl00612_0065	0	0	0	0
kfl00613_0010	0	0	0	0
kfl00613_0020	5.950524	7.539552	3.184126	3.326055
kfl00613_0030	11.880688	12.641373	18.39949	19.9016
kfl00613_0040	71.957954	63.752815	41.788399	30.454544
kfl00613_0050	28.004961	25.993176	51.159142	51.251244
kfl00613_0060	6.3942	5.170014	3.487604	4.923317
kfl00613_0070	24.341629	20.024858	8.059219	6.786588
kfl00614_0010	3.062962	1.950545	7.518558	6.508212
kfl00614_0020	18.801334	15.5272	16.530067	20.135994
kfl00614_0030	487.38028	442.12854	312.577576	309.800659
kfl00614_0040	59.135361	64.504768	29.025442	31.791716
kfl00614_0050	17.548592	18.857651	8.69419	10.727808
kfl00614_0060	0.130127	0.108699	0.512445	0.114455
kfl00614_0070	0	0	0	0
kfl00614_0080	1.819384	3.217111	0.911106	1.047645
kfl00614_g1	0	0.067465	0	0.022324
kfl00614_g10	0	0	0	2.298592
kfl00615_0010	794.124023	749.223938	1341.040283	1323.369507
kfl00615_0020	7.165916	6.553012	6.890813	4.872666
kfl00615_0030	4.505207	6.49069	2.493855	3.171757
kfl00615_0040	5.201598	4.771012	1.968498	2.499185
kfl00615_0050	12.2118	11.621686	15.570158	16.405676
kfl00615_0060	21.768288	23.1639	25.738266	19.08235
kfl00615_0070	16.16087	15.519066	11.66618	12.238369
kfl00615_0080	0	0	0	0
kfl00616_0010	4.254465	2.832978	0.725143	0.660667
kfl00616_0020	26.656334	23.61768	11.104848	8.30254
kfl00616_0030	15.77222	18.574097	10.502564	11.908666
kfl00616_0040	0	0	0	0
kfl00616_0050	41.801754	32.664104	33.291168	33.08799
kfl00616_0060	15.902432	17.993029	2.300191	5.889315
kfl00617_0010	0	0	0	0
kfl00617_0020	0	0	0	0
kfl00617_0030	0	0	0	0
kfl00617_0040	75.53141	82.16465	98.705963	111.523216
kfl00617_0050	3.995854	6.430353	0.1367	0
kfl00617_0060	11.411766	7.461354	5.384274	4.474712
kfl00617_0070	20.374699	21.126059	16.288942	17.445997
kfl00617_0080	4.352193	4.867617	0	0
kfl00617_0090	42.583942	40.75425	16.90081	18.017973
kfl00617_0100	61.437267	68.836342	69.400536	72.199539
kfl00617_0110	0	0	0	0
kfl00618_0010	49.904282	41.071999	41.623089	51.512154
kfl00618_0020	16.517162	13.484223	25.396921	25.135183
kfl00618_0030	55.980534	51.588146	116.395889	118.537933
kfl00618_0040	7.664852	7.602984	2.550828	2.650489
kfl00618_0050	41.125927	41.654381	23.984501	25.111814
kfl00618_0060	40.568752	33.593903	34.771816	28.909256
kfl00618_0070	283.42865	275.090118	376.450104	386.645294
kfl00618_g1	3.704596	0	0	0
kfl00619_0010	27.925098	28.170195	51.090469	54.746155
kfl00619_0020	0	0	0	0
kfl00619_0030	0	0	0	0
kfl00619_0040	8.053903	9.867489	11.271961	12.333896
kfl00619_0050	4.489624	4.086541	4.451541	4.581746
kfl00619_0060	28.858515	27.515066	39.495739	43.573914
kfl00619_0070	541.941345	511.14209	294.47229	317.617096
kfl00619_0080	23.676367	28.281298	58.499039	43.274738
kfl00619_0090	184.337769	178.190048	165.10434	165.857895
kfl00620_0010	0	0	0	0
kfl00620_0020	0	0	0	0
kfl00620_0030	0	0	0	0
kfl00620_0040	0	0	0	0
kfl00620_0050	0	0	0	0
kfl00620_0060	0	0	0	0
kfl00620_0070	0	0	0	0
kfl00620_0080	0	0	0	0
kfl00620_0090	0	0	0	0
kfl00620_0100	0	0	0	0
kfl00620_0110	0	0	0	0
kfl00620_0120	0	0	0	0
kfl00620_0130	0	0	0	0
kfl00620_0140	0	0	0	0
kfl00620_0150	0	0	0	0
kfl00620_g7	0	0	0	0
kfl00621_0010	7.853082	6.997248	11.117665	12.203753
kfl00621_0020	11.809649	8.642103	7.00765	8.498487
kfl00621_0030	2.750886	1.437203	1.702038	1.398833
kfl00621_0035	0.775429	0.844351	1.035376	0.72865
kfl00621_0040	8.661181	5.343828	3.623887	4.965627
kfl00621_0050	0	0	0	0
kfl00622_0010	83.726501	96.823448	88.717644	84.569038
kfl00622_0020	12.526958	8.093813	5.222344	6.119355
kfl00622_0030	76.432343	84.708611	27.353148	32.723316
kfl00622_0040	23.932468	21.88954	45.534615	48.889069
kfl00622_0050	9.894295	8.474811	9.731822	7.999426
kfl00622_0060	4.924752	4.939058	4.89647	6.816859
kfl00622_0070	18.801113	19.855051	2.028943	3.187389
kfl00622_0080	35.609825	43.032578	14.728352	17.188795
kfl00622_0090	0	0	0	0
kfl00622_0100	0	0	0	0
kfl00623_0010	28.42491	26.454742	32.905785	35.329071
kfl00623_0020	11.979419	9.152628	10.909782	10.417955
kfl00623_0030	0	0	0	0
kfl00623_0040	0	0	0	0
kfl00623_0050	190.292389	201.037796	274.513428	279.155212
kfl00623_0060	0	0	0	0
kfl00624_0010	1.366407	2.118815	0.774858	0.853168
kfl00624_0020	1.781503	1.323349	0	0
kfl00624_0030	0	0	0	0
kfl00624_0040	0	0	0	0
kfl00624_0050	0	0	0	0
kfl00624_0060	0	0	0	0
kfl00624_0065	19.438545	17.723763	15.593277	20.40234
kfl00624_0080	2.12835	0	2.213032	0.626617
kfl00624_0090	0	0	0	0
kfl00625_0010	14.087203	11.129313	16.521494	17.317312
kfl00625_0020	47.032932	55.339149	28.264687	35.13599
kfl00625_0030	14.274154	16.897902	17.187199	18.09413
kfl00625_0040	51.642456	39.125271	55.406532	63.954571
kfl00625_0050	109.892593	101.50016	71.668686	61.140507
kfl00625_0060	51.804668	50.945217	45.915432	41.965
kfl00625_0070	1.302108	2.736393	1.346013	1.525165
kfl00625_0080	0	0	0	0
kfl00626_0010	0	0	0	0
kfl00626_0020	0	0	0	0
kfl00626_0030	49.81319	46.657494	85.146187	87.758492
kfl00626_0040	5.881159	6.341613	1.733558	2.664288
kfl00626_0050	18.97331	14.520123	5.612385	4.984041
kfl00627_0020	7.14548	5.594899	2.063806	2.929847
kfl00627_0030	41.82225	45.677006	38.604523	40.913071
kfl00627_0040	0	0	0	0
kfl00627_0050	51.024666	44.60603	63.417309	63.010422
kfl00627_0060	0	0	0	0
kfl00627_0070	37.65963	31.09918	18.80756	20.845207
kfl00627_g1	0	0	0	0
kfl00628_0010	0	0	0	0
kfl00628_0020	0	0	0	0
kfl00628_0030	0	0	0	0
kfl00628_0040	0	0	0	0
kfl00628_0050	0	0	0	0
kfl00628_0060	0	0	0	0
kfl00628_0070	0	0	0	0
kfl00628_0080	54.871178	47.06208	68.961723	63.050835
kfl00628_0090	0	1.933496	0.768282	1.762486
kfl00628_0100	1.193862	1.017825	5.394623	6.417165
kfl00629_0010	19.105291	14.444704	12.20142	14.366081
kfl00629_0020	8.061173	6.272449	9.960151	12.24551
kfl00629_0030	23.089252	18.78145	13.909077	13.946908
kfl00629_0040	8.342815	9.540807	2.68391	0
kfl00629_0050	11.838609	11.918371	2.352823	6.040534
kfl00629_0060	3.338435	2.251863	1.507445	2.073672
kfl00629_0070	1.141065	1.031072	0.908814	0.838963
kfl00630_0010	9.868593	9.322277	9.503616	11.277765
kfl00630_0020	27.276545	36.353355	34.098774	37.407341
kfl00630_0030	17.348867	17.59259	38.455154	43.343666
kfl00630_0040	0.56627	0	0	0
kfl00630_0050	2.081477	0	0	0.973053
kfl00630_0060	0	0	0	0
kfl00630_0070	0	0	0	0
kfl00630_0080	149.97644	140.111191	98.352539	87.009651
kfl00630_g1	0	0	0	0.001283
kfl00631_0010	0	0	0	0
kfl00631_0020	0	0	0	0
kfl00631_0030	288.385132	278.529205	420.418579	444.783508
kfl00631_0040	67.079079	61.694454	119.586098	114.014618
kfl00631_0050	0	0	0	0
kfl00631_0060	109.06089	86.326515	86.303482	88.043167
kfl00631_0070	3.040002	2.485226	4.412622	3.07674
kfl00631_0080	15.681081	16.334763	15.750988	15.708417
kfl00631_0090	66.197472	68.838783	26.456757	30.115408
kfl00631_0100	0	0	0	0
kfl00631_0110	18.04549	11.419486	7.906433	14.832427
kfl00632_0010	6.76319	8.671201	4.84556	5.174177
kfl00632_0020	39.246426	40.008823	45.374908	49.999809
kfl00632_0030	48.951645	48.387836	21.436174	30.96287
kfl00632_0040	17.245926	15.827541	24.983313	23.972111
kfl00632_0050	15.175133	18.022093	10.660938	10.316698
kfl00632_0060	20.573948	17.499758	27.572918	19.114618
kfl00632_0070	31.281694	38.799473	27.333321	22.42872
kfl00632_0080	13.168536	11.133653	21.538353	22.083082
kfl00632_0090	149.919586	148.522751	428.237183	460.737061
kfl00632_0100	9.724554	13.97739	12.589892	11.192321
kfl00632_0110	0	0	0	0
kfl00632_0120	21.759951	15.81064	6.313911	3.537976
kfl00633_0010	44.843151	51.030018	48.033092	47.9809
kfl00633_0020	50.287495	44.959972	13.822668	14.054143
kfl00633_0030	159.432205	150.413422	46.987305	53.080341
kfl00633_0040	112.443451	109.029747	120.999634	133.487732
kfl00633_0050	7.723504	5.392085	3.690143	4.051475
kfl00633_0060	9.638119	14.039224	23.140684	23.816456
kfl00633_0070	5.132194	4.827473	8.382903	11.296534
kfl00633_0080	107.622322	92.530991	62.660622	77.084267
kfl00633_g1	0	0	0	0
kfl00634_0010	0	0	0	0
kfl00634_0030	0	0	0	0
kfl00634_0040	0	0	0	0
kfl00634_0050	0	0	0	0
kfl00634_0060	0	0	0	0
kfl00634_0070	0	0	0	0
kfl00634_0075	0	0	0	0
kfl00634_0080	0	0	0	0
kfl00634_0090	0	0	0	0
kfl00634_0100	0	0	0	0
kfl00634_0110	0	0	0	0
kfl00634_0120	0	0	0	0
kfl00634_0130	0	0	0	0
kfl00634_0140	0	0	0	0
kfl00634_0150	0	0	0	0
kfl00634_0160	0	0	0	0
kfl00634_0170	0	0	0	0
kfl00634_0175	0	0	0	0
kfl00634_0180	0	0	0	0
kfl00634_0190	0	0	0	0
kfl00634_0200	0	0	0	0
kfl00634_0210	0	0	0	0
kfl00634_g1	0	0	0	0
kfl00635_0010	0	0	0	0
kfl00635_0020	0	0	0	0
kfl00635_0030	129.171066	108.706543	443.506134	474.430481
kfl00635_0040	22.899731	24.639639	7.142764	6.24838
kfl00635_0050	17.513174	17.420752	20.821449	21.084175
kfl00636_0010	5.097163	4.209563	3.322561	3.592811
kfl00636_0020	19.043997	19.828251	33.363846	23.865854
kfl00636_0030	18.24217	19.151186	0.676437	1.344663
kfl00636_0040	6.505633	7.312154	8.018735	7.131258
kfl00636_0050	0.281396	1.291962	1.886575	2.104193
kfl00636_0055	39.192886	37.614658	16.09639	19.37447
kfl00636_0060	594.39563	551.72467	827.867065	834.659241
kfl00636_g1	0	0	0	0
kfl00637_0010	9.293412	12.30064	4.086283	2.804116
kfl00637_0020	12.880182	11.923934	22.698963	18.224178
kfl00637_0030	118.616982	133.783371	62.64164	55.436546
kfl00637_0040	19.647766	21.96686	22.184216	16.033638
kfl00637_0050	9.953708	10.301026	4.493383	7.166745
kfl00637_0060	12.256131	8.495281	6.971554	6.00424
kfl00637_0070	58.22076	54.950092	29.277065	29.255203
kfl00637_0080	0	0	0	0
kfl00637_0090	5.322526	3.94642	10.916041	15.403626
kfl00637_0100	71.158676	63.007553	33.096519	30.534592
kfl00637_0110	18.617001	12.722437	21.613026	21.974308
kfl00638_0010	19.499548	20.70916	12.676907	13.258804
kfl00638_0020	83.210854	82.637413	28.613232	30.989792
kfl00638_0030	223.805756	210.01683	83.366249	81.362854
kfl00638_0040	1420.722412	1511.139526	1366.11853	1318.519043
kfl00638_0050	65.336159	54.304577	36.826252	37.210552
kfl00638_0060	26.001188	25.983168	17.441446	16.554756
kfl00638_0070	7.013282	5.939568	5.938121	4.328475
kfl00638_0080	85.790359	88.036369	60.395298	53.186066
kfl00638_0090	0	0	0	0
kfl00639_0010	0	0	0	0
kfl00639_0020	8.464505	5.309997	8.023368	7.442097
kfl00639_0030	163.970947	140.136963	66.147232	57.080673
kfl00639_0040	0	0	0	0
kfl00639_0050	0	0	0	0
kfl00639_0060	0	0	0	0
kfl00639_0070	0	0	0	0
kfl00639_0080	0	0	0	0
kfl00639_0090	0	0	0	0
kfl00639_g5	0	0	0	0
kfl00639_g7	0	0	0	0
kfl00640_0010	0	0	0	0
kfl00640_0020	24.019217	29.132774	4.992269	5.56304
kfl00640_0030	43.529861	49.800728	26.482975	32.304558
kfl00640_0040	29.524397	29.259226	34.440571	31.003712
kfl00640_0050	48.975006	60.605881	75.331924	81.372284
kfl00640_0060	0	0	0	0
kfl00640_0070	87.392258	92.923424	121.869034	113.81971
kfl00640_g1	0	0	0	0
kfl00641_0010	0	1.297017	0	0
kfl00641_0020	26.819441	20.440481	7.16602	3.108002
kfl00641_0030	0	0	0	0
kfl00642_0010	0	0	0	0
kfl00642_0020	90.477287	81.487778	48.645279	54.297192
kfl00642_0030	10.595268	9.243257	2.761579	2.46946
kfl00642_0040	6.518511	7.193865	5.199829	5.288073
kfl00642_0050	41.249542	34.545338	67.118263	78.949814
kfl00642_0060	11.176579	12.594455	28.827885	26.228848
kfl00642_0070	0	0	0	0
kfl00642_0080	0	0	0	0
kfl00642_0090	0	0	0	0
kfl00643_0010	0	0	0	0
kfl00643_0020	31.674526	26.361578	35.537453	36.681015
kfl00643_0030	15.088376	18.386953	27.119526	25.866652
kfl00643_0040	32.646896	36.126846	20.066683	18.759542
kfl00643_0050	0	0	0	0
kfl00643_0060	125.685097	128.634796	120.720238	123.970276
kfl00643_0070	95.419243	96.860252	56.248104	51.222733
kfl00643_0080	0	0	0	0
kfl00643_0090	38.333824	34.179829	14.288795	12.310437
kfl00643_0100	34.027332	29.8906	33.186337	38.748135
kfl00644_0010	16.328102	12.83376	8.132571	8.546975
kfl00644_0020	2.27766	1.232635	0.226878	0.155809
kfl00644_0030	0	0	0	0
kfl00644_0040	17.746393	19.392477	12.209598	11.904934
kfl00644_0050	25.438614	20.632021	12.393074	7.460992
kfl00644_0060	0	0	0	0
kfl00644_g2	1.759723	2.569388	2.040963	1.89645
kfl00645_0010	0	0	0	0
kfl00645_0020	6.398242	6.825623	0	0
kfl00645_0030	0	0	0	0
kfl00645_0040	0	0	0	0
kfl00646_0010	7.543592	0	28.900942	26.373079
kfl00646_0015	11.008693	11.705833	47.278332	53.509018
kfl00646_0020	26.85021	21.975479	8.874316	13.216132
kfl00646_0030	6.06447	7.120312	5.49936	4.530971
kfl00646_0040	15.993525	9.968518	43.9884	42.515076
kfl00646_g1	4.076737	17.951626	10.18224	12.932341
kfl00647_0010	24.984472	31.609535	26.410637	30.516611
kfl00647_0020	6.946862	10.01483	3.885561	5.188462
kfl00647_0030	10.04952	14.821957	9.924574	7.795917
kfl00647_0040	6.470669	8.269832	6.140284	6.941657
kfl00647_0050	212.221985	219.569366	303.179291	318.853882
kfl00647_0060	17.540249	17.162226	42.491539	42.473095
kfl00647_0070	1.457011	0.166562	2.549736	2.616459
kfl00647_g1	0	0.016481	0.181328	0.001819
kfl00647_g5	30.802662	34.465221	52.880966	53.049736
kfl00647_g8	7.643372	4.89917	5.839535	4.272101
kfl00648_0010	76.55854	71.826897	136.238785	149.959122
kfl00648_0020	0	0	0	0
kfl00648_0030	9.226492	7.087832	12.343835	13.336309
kfl00648_0040	52.915901	57.640327	22.353899	25.091726
kfl00648_0050	5.061363	6.400601	1.294687	2.159573
kfl00649_0010	0	0	0	0
kfl00649_0020	0	0	0	0
kfl00649_0030	0	0	0	0
kfl00649_0040	12.442621	11.978	11.286186	15.313827
kfl00649_0050	1.205183	0.65885	0.213372	0.192362
kfl00649_0070	0	0	0	0
kfl00649_g5	0	0	0	0
kfl00650_0010	8.554513	11.509898	5.340482	5.521877
kfl00650_0020	0	0	0	0
kfl00650_0030	0	0	0	0
kfl00650_0040	3.686358	1.148707	13.046323	18.732834
kfl00650_0050	108.473984	99.844788	104.072205	128.235962
kfl00650_0060	0	0	0	0
kfl00650_0070	0	0	0	0
kfl00650_0080	0	0	0	0
kfl00650_0090	10.652835	12.127062	70.092766	65.123886
kfl00650_0100	37.576412	36.947247	40.798641	48.177891
kfl00651_0010	32.699825	34.705406	51.715637	55.927795
kfl00651_0020	80.927338	81.83593	87.208176	97.039177
kfl00651_0030	0	0	0	0
kfl00651_0040	3.29545	2.998881	1.468754	2.673453
kfl00651_0050	19.573046	19.211899	12.088759	13.957672
kfl00651_0060	58.671616	50.396427	21.784283	18.234673
kfl00651_0070	9.463823	8.689464	0.492263	2.386803
kfl00651_0080	2.652256	1.358804	3.263911	3.761407
kfl00652_0010	0	0	0	0
kfl00652_0020	0	0	0	0
kfl00652_0030	39.255478	47.090794	23.28334	15.884518
kfl00652_0040	0	0	0	0
kfl00652_0050	0	0	0	0
kfl00652_0060	0	0	0	0
kfl00652_0070	0	0	0	0
kfl00652_0080	128.252563	126.23687	196.180222	184.718018
kfl00652_0090	0	0	0	0
kfl00652_0100	0	0	0	0
kfl00652_g2	0	0	0	0
kfl00653_0010	4.074215	5.968622	1.393812	0.313235
kfl00653_0020	0	0	0	0
kfl00653_0030	0	0	0	0
kfl00653_0040	44.214436	32.139698	84.443344	80.214012
kfl00653_0050	16.059662	12.112422	12.764349	15.895235
kfl00653_0060	18.640278	14.685729	13.606951	10.398435
kfl00653_0070	39.63348	31.806984	41.042202	48.014919
kfl00653_0080	1.064723	1.674606	0	0
kfl00653_0100	0	0	0	0
kfl00653_0110	6.326233	12.66275	2.459665	2.681516
kfl00653_0115	0	0	0	0
kfl00653_0120	16.677553	24.689404	48.42065	55.606346
kfl00653_g1	0	0	0	0
kfl00654_0010	18.424644	15.947029	19.753366	21.025585
kfl00654_0020	0	0	0	0
kfl00654_0030	53.588673	37.172909	40.388206	39.104229
kfl00654_0040	4.535071	3.434745	3.833263	5.083107
kfl00654_0050	0	0	0	0
kfl00655_0020	10.703367	11.63401	14.352736	15.963785
kfl00655_0030	1.46614	0.72527	1.082178	1.706459
kfl00655_0040	7.346586	3.924358	6.073548	5.995858
kfl00655_0050	0	0	0	0
kfl00655_0060	0	0	0	0
kfl00655_g4	0	0	0	0
kfl00656_0010	8.348616	6.409824	6.749783	3.362578
kfl00656_0020	125.659439	107.85775	80.656433	73.69352
kfl00656_0030	94.145271	82.204857	57.803753	69.621933
kfl00656_0040	5.008583	4.580772	3.124125	3.906057
kfl00656_0050	20.52643	20.440269	18.581791	15.316283
kfl00656_0070	28.531595	23.82095	26.545347	24.352922
kfl00656_0080	7.953877	9.916374	22.257229	26.407505
kfl00656_0090	31.377523	23.233707	20.797453	18.907694
kfl00656_0100	18.328844	17.150705	27.335253	23.774954
kfl00657_0010	77.299347	72.006798	78.854347	64.872032
kfl00657_0020	0	0	0	0
kfl00657_0030	0	0	0	0
kfl00657_0040	0	0	0	0
kfl00657_0050	11.704125	12.310671	10.051454	11.776563
kfl00657_0060	9.114799	9.984113	5.284246	3.995484
kfl00657_0070	54.779385	47.253071	74.322739	76.444466
kfl00658_0010	0	0	0	0
kfl00658_0020	0	0	0	0
kfl00658_0030	0	0	0	0
kfl00658_0040	0	0	0	0
kfl00658_0050	0	0	0	0
kfl00658_0060	0	0	0	0
kfl00658_0070	0	0	0	0
kfl00658_0080	0	0	0	0
kfl00658_0100	0	0	0	0
kfl00658_0110	0	0	0	0
kfl00658_0120	0	0	0	0
kfl00658_0140	102.416382	102.330269	94.538513	114.785126
kfl00658_0150	56.861958	57.586571	104.241028	99.26165
kfl00658_0160	3.786295	4.944893	7.72287	11.734016
kfl00658_0170	0	0	0	0
kfl00659_0010	0	0	0	0
kfl00659_0020	0	0	0	0
kfl00659_0030	24.06934	26.611908	31.762053	31.833973
kfl00659_0040	13.101345	8.491333	12.829811	8.970163
kfl00659_0050	15.012068	16.595152	26.335781	26.919786
kfl00659_0060	0.704253	1.368846	1.172842	1.171733
kfl00659_0070	23.737684	24.370623	17.302937	19.390089
kfl00659_0080	1.884846	1.912376	3.16944	2.798676
kfl00660_0010	53.846703	49.396923	29.833673	31.03874
kfl00660_0020	38.023434	32.624813	12.691689	26.106869
kfl00660_0030	0	0	0	0
kfl00660_0040	21.528849	30.475258	38.277443	39.321831
kfl00661_0010	6.316037	6.480992	6.763947	7.224145
kfl00661_0020	6.375159	6.495372	5.66409	4.231633
kfl00661_0030	0	0	0	0
kfl00661_0040	43.261021	54.301361	14.223856	16.152159
kfl00661_0050	2.310153	2.189741	2.920276	4.249812
kfl00661_0060	10.151344	7.497383	6.463958	9.075832
kfl00662_0010	0	0	0	0
kfl00662_0020	0	0	0.517843	0.352015
kfl00662_0030	75.584579	68.977936	180.046143	185.448837
kfl00662_0040	53.915718	48.899239	41.620247	47.926495
kfl00662_0050	5.23679	8.77564	1.209798	0.916118
kfl00662_0060	19.104393	20.290104	57.872555	55.366611
kfl00662_0070	0	0	0	0
kfl00662_0080	0	0	0	0
kfl00662_g9	0	0	0	0
kfl00663_0010	14.203327	23.290539	21.881098	25.914421
kfl00663_0020	14.091738	13.86268	6.080185	5.466438
kfl00663_0030	0.711111	0	0	0
kfl00663_0040	4.770191	1.0722	2.821315	0
kfl00663_0050	0	0	0	0
kfl00663_0060	1.138335	6.88202	3.252691	4.348637
kfl00663_0070	4.05456	0	0.723891	1.521145
kfl00664_0010	0	0	0	0
kfl00664_0020	4.313948	3.418403	0	0.302584
kfl00664_0030	155.403793	160.660995	181.448013	188.67955
kfl00664_0040	539.185181	513.521851	424.153534	406.213501
kfl00664_0050	21.332264	19.316814	36.393444	34.19627
kfl00664_0060	11.131579	9.530507	4.510609	5.704876
kfl00665_0010	0	0	0	0
kfl00665_0020	5.445377	4.810158	16.196613	14.828225
kfl00665_0030	0	0	0	0
kfl00665_0040	0	0	0	0
kfl00665_0050	0	0	0	0
kfl00665_0060	0	0	0	0
kfl00665_0070	0	0	0	0
kfl00665_0080	0	0	0	0
kfl00665_0090	0	0	0	0
kfl00665_0100	0	0	0	0
kfl00665_0110	0	0	0	0
kfl00665_g3	0	0	0	0
kfl00666_0010	2.763062	2.190355	1.141294	1.697605
kfl00666_0020	116.205933	114.706322	72.580048	72.888748
kfl00666_0030	0	0	0	0
kfl00666_0050	0	0	0	0
kfl00666_0060	0	0	0	0
kfl00667_0010	67.148567	66.904587	69.598267	72.29792
kfl00667_0020	254.953568	215.906906	80.835625	85.705093
kfl00667_0030	15.468506	13.089794	16.008171	14.425099
kfl00667_0040	146.26297	128.132095	172.922806	187.733536
kfl00667_0050	1.614608	3.871022	1.610616	0.96634
kfl00667_0060	1.433888	2.16521	0.722701	1.203032
kfl00667_0070	0	0	0	0
kfl00668_0010	22.019218	10.784255	20.289141	21.117203
kfl00668_0020	0	0	0	0
kfl00668_0030	30.207827	44.033066	42.926548	31.026426
kfl00668_0040	0	0	0	0
kfl00668_0045	0	0	0	0
kfl00668_0050	0	0	0	0
kfl00668_0055	0	0	0	0
kfl00668_0060	0	0	0	0
kfl00668_0065	0	0	0	0
kfl00668_0070	28.347055	24.093067	9.507615	11.118362
kfl00668_0080	0	0	0	0
kfl00669_0010	2.330147	0.967634	6.247324	5.265129
kfl00669_0020	7.012241	6.68317	7.543251	8.385103
kfl00670_0010	1.587113	1.556218	0.557292	0.37519
kfl00670_0020	115.318375	125.586082	72.171768	89.345673
kfl00670_0030	7.719803	9.987792	16.710987	26.73665
kfl00670_0040	20.879963	14.100583	28.367828	20.742418
kfl00670_0050	0	0	0	0
kfl00670_0060	0	0	0	0
kfl00670_0070	0	0	0	0
kfl00670_0080	0	0	0	0
kfl00671_0010	0	0	0	0
kfl00671_0020	1.963921	2.938313	0	0.376127
kfl00671_0030	4.742174	6.057796	0	0
kfl00671_0040	11.622208	8.987237	8.523417	7.675467
kfl00672_0010	0	0	0	0
kfl00672_0020	27.095173	30.193626	16.673267	16.114925
kfl00672_0040	46.813213	46.97303	61.875179	51.684662
kfl00672_0050	4.917454	4.309073	0.850481	0.460075
kfl00672_0060	60.034588	53.789219	70.835281	74.476463
kfl00673_0010	0	5.358314	0	14.773576
kfl00673_0020	13.739921	10.424809	6.865663	10.595716
kfl00673_0030	9.653023	10.643777	7.165058	5.396188
kfl00673_0040	164.039474	165.781082	282.817657	269.813751
kfl00673_0050	14.210485	11.155403	16.362909	21.921976
kfl00673_0060	0	0	0	0
kfl00673_0070	12.009497	11.778074	14.385752	13.663598
kfl00673_g2	5.791576	0	8.963249	10.829163
kfl00673_g9	0	0	0	0
kfl00674_0010	302.427032	275.319733	213.798401	226.496292
kfl00674_0020	6.205094	5.682167	6.332978	6.905156
kfl00674_0030	12.353539	9.104387	8.91427	13.066053
kfl00674_0040	0	0	0.136905	0.435635
kfl00674_0050	0	0	0	0
kfl00674_0060	23.763393	26.043961	48.340237	54.962402
kfl00674_0070	0	0.946778	0.643281	0.342755
kfl00675_0010	0	0	0	0
kfl00675_0015	20.559034	17.398972	21.503937	25.753086
kfl00675_0020	6.257455	6.166934	6.322417	9.970844
kfl00675_0025	0	1.360147	2.452566	4.571144
kfl00675_0030	15.631808	14.344799	23.232807	24.695692
kfl00675_0040	51.059711	46.429832	47.81044	50.331867
kfl00675_0050	4.437735	5.218564	4.02936	5.040259
kfl00675_0060	0	0	0	0
kfl00676_0010	0	0	0	0
kfl00676_0020	0	0	0.204595	1.262665
kfl00676_0030	0	0	0	0
kfl00676_0040	0	0	0	0
kfl00676_0045	0	0	0	0
kfl00676_0050	0	0	0	0
kfl00677_0010	0	0	0	0
kfl00677_0020	0	0	0	0
kfl00677_0030	0	0	0	0
kfl00677_0050	0	0	0	0
kfl00677_0060	0	0	0	0
kfl00677_0070	0	0	0	0
kfl00677_0080	0	0	0	0
kfl00677_0090	0	0	0	0
kfl00677_0110	0	0	0	0
kfl00677_0120	0	0	0	0
kfl00677_0130	0	0	0	0
kfl00677_0140	0	0	0	0
kfl00677_0150	0	0	0	0
kfl00677_0160	0	0	0	0
kfl00677_0170	0	0	0	0
kfl00677_0180	0	0	0	0
kfl00677_0190	0	0	0	0
kfl00677_0195	0	0	0	0
kfl00677_0200	0	0	0	0
kfl00677_0210	0	0	0	0
kfl00678_0010	2.970639	3.261847	2.403393	4.798085
kfl00678_0020	48.594799	41.438702	52.784157	48.621349
kfl00678_0030	40.299843	40.002003	12.110468	10.250616
kfl00678_0040	31.909285	32.024151	11.626788	12.729017
kfl00678_0050	22.572073	27.238838	9.295578	17.516811
kfl00678_0060	4.175796	5.879056	2.699377	2.684772
kfl00678_0070	11.58884	15.548413	7.079434	7.098992
kfl00678_0080	8.02685	3.592613	1.245737	3.203995
kfl00678_g1	0.018861	0.130896	0.120041	0.123136
kfl00678_g11	10.70506	0	0	0
kfl00678_g3	0	0	0	0
kfl00679_0010	43.274261	33.922668	48.07526	50.907368
kfl00679_0020	3.701591	4.371264	5.997136	6.403571
kfl00679_0030	0	0	0	0
kfl00679_0040	0	0	0	0
kfl00679_0050	0	0	0	0
kfl00679_0060	0	0	0	0
kfl00679_0070	0	0	0	0
kfl00680_0010	0	0	0	0
kfl00680_0020	6.852293	8.267079	3.477596	2.288538
kfl00680_0030	3.618227	5.659566	3.316885	2.910404
kfl00680_0040	0	3.399115	1.976674	3.627963
kfl00680_0045	0	0	0	0
kfl00680_0050	0	0	0	0
kfl00680_0060	2.804744	6.42158	1.737326	1.44848
kfl00680_0070	0.091887	0.075092	0.119858	0.054809
kfl00680_0080	29.887323	24.340464	25.482359	24.22415
